Amper TH,Amper TH2,Province TH,Province EN,Amper TH3,CODE,Amper EN,ที่ว่าการอำเภอAmper TH Province TH,Lat,Lon
ท่าชนะ,ท่าชนะ,สุราษฎร์ธานี,Surat Thani,ท่าชนะ,84070000,Tha Chana,ที่ว่าการอำเภอท่าชนะ สุราษฎร์ธานี,9.572302806006824,99.16492311155997
คีรีรัฐนิคม,คีรีรัฐนิคม,สุราษฎร์ธานี,Surat Thani,คีรีรัฐนิคม,84080000,Khiri Rat Nikhom,ที่ว่าการอำเภอคีรีรัฐนิคม สุราษฎร์ธานี,9.030151706181544,98.95287091338959
บ้านตาขุน,บ้านตาขุน,สุราษฎร์ธานี,Surat Thani,บ้านตาขุน,84090000,Ban Ta Khun,ที่ว่าการอำเภอบ้านตาขุน สุราษฎร์ธานี,8.903995705267494,98.88447604960018
พนม,พนม,สุราษฎร์ธานี,Surat Thani,พนม,84100000,Phanom,ที่ว่าการอำเภอพนม สุราษฎร์ธานี,8.8553655911382,98.81253551551036
ท่าฉาง,ท่าฉาง,สุราษฎร์ธานี,Surat Thani,ท่าฉาง,84110000,Tha Chang,ที่ว่าการอำเภอท่าฉาง สุราษฎร์ธานี,9.280997640630384,99.2003516981172
บ้านนาสาร,บ้านนาสาร,สุราษฎร์ธานี,Surat Thani,บ้านนาสาร,84120000,Ban Na San,ที่ว่าการอำเภอบ้านนาสาร สุราษฎร์ธานี,8.800681086820347,99.36408182748237
บ้านนาเดิม,บ้านนาเดิม,สุราษฎร์ธานี,Surat Thani,บ้านนาเดิม,84130000,Ban Na Doem,ที่ว่าการอำเภอบ้านนาเดิม สุราษฎร์ธานี,8.884305311784974,99.31045973734587
เคียนซา,เคียนซา,สุราษฎร์ธานี,Surat Thani,เคียนซา,84140000,Khian Sa,ที่ว่าการอำเภอเคียนซา สุราษฎร์ธานี,8.840967590814575,99.19416304863933
เวียงสระ,เวียงสระ,สุราษฎร์ธานี,Surat Thani,เวียงสระ,84150000,Wiang Sa,ที่ว่าการอำเภอเวียงสระ สุราษฎร์ธานี,8.62998932576253,99.34292356440073
พระแสง,พระแสง,สุราษฎร์ธานี,Surat Thani,พระแสง,84160000,Phrasaeng,ที่ว่าการอำเภอพระแสง สุราษฎร์ธานี,8.568264941663918,99.24763723089474
พุนพิน,พุนพิน,สุราษฎร์ธานี,Surat Thani,พุนพิน,84170000,Phunphin,ที่ว่าการอำเภอพุนพิน สุราษฎร์ธานี,9.110798633376785,99.23161925128737
ชัยบุรี,ชัยบุรี,สุราษฎร์ธานี,Surat Thani,ชัยบุรี,84180000,Chai Buri,ที่ว่าการอำเภอชัยบุรี สุราษฎร์ธานี,8.463786953067043,99.07545580274301
วิภาวดี,วิภาวดี,สุราษฎร์ธานี,Surat Thani,วิภาวดี,84190000,Chai Buri,ที่ว่าการอำเภอวิภาวดี สุราษฎร์ธานี,9.238964994808102,98.97850219323028
เมืองระนอง,เมืองระนอง,ระนอง,Ranong,เมืองระนอง,85010000,Mueang Ranong,ที่ว่าการอำเภอเมืองระนอง ระนอง,9.956734910080268,98.637617829377
ละอุ่น,ละอุ่น,ระนอง,Ranong,ละอุ่น,85020000,La-un,ที่ว่าการอำเภอละอุ่น ระนอง,10.115360632368942,98.75043639405371
กะเปอร์,กะเปอร์,ระนอง,Ranong,กะเปอร์,85030000,Papoe,ที่ว่าการอำเภอกะเปอร์ ระนอง,9.585244157474122,98.59605563404365
กระบุรี,กระบุรี,ระนอง,Ranong,กระบุรี,85040000,Kra Buri,ที่ว่าการอำเภอกระบุรี ระนอง,10.43155916894602,98.78823680156994
สุขสำราญ,สุขสำราญ,ระนอง,Ranong,สุขสำราญ,85050000,Suk Samran,ที่ว่าการอำเภอสุขสำราญ ระนอง,9.344676926205201,98.42945635256092
เมืองชุมพร,เมืองชุมพร,ชุมพร,Chumphon,เมืองชุมพร,86010000,Mueang Chumphon,ที่ว่าการอำเภอเมืองชุมพร ชุมพร,10.49278495852351,99.1791514535479
ท่าแซะ,ท่าแซะ,ชุมพร,Chumphon,ท่าแซะ,86020000,Tha Sae,ที่ว่าการอำเภอท่าแซะ ชุมพร,10.664579833437434,99.17275758530238
ปะทิว,ปะทิว,ชุมพร,Chumphon,ปะทิว,86030000,Pathio,ที่ว่าการอำเภอปะทิว ชุมพร,10.709364824987972,99.31867741426404
หลังสวน,หลังสวน,ชุมพร,Chumphon,หลังสวน,86040000,Lang Suan,ที่ว่าการอำเภอหลังสวน ชุมพร,9.945492991040487,99.07862651437848
ละแม,ละแม,ชุมพร,Chumphon,ละแม,86050000,Lamae,ที่ว่าการอำเภอละแม ชุมพร,9.767947192720776,99.09218259020514
พะโต๊ะ,พะโต๊ะ,ชุมพร,Chumphon,พะโต๊ะ,86060000,Phato,ที่ว่าการอำเภอพะโต๊ะ ชุมพร,9.790839295976426,98.77698127788618
สวี,สวี,ชุมพร,Chumphon,สวี,86070000,Sawi,ที่ว่าการอำเภอสวี ชุมพร,10.253025578743973,99.09440123555734
ทุ่งตะโก,ทุ่งตะโก,ชุมพร,Chumphon,ทุ่งตะโก,86080000,Thung Tako,ที่ว่าการอำเภอทุ่งตะโก ชุมพร,10.110545375300745,99.0825397420601
เมืองสงขลา,เมืองสงขลา,สงขลา,Songkhla,เมืองสงขลา,90010000,Muaeng Songkhla,ที่ว่าการอำเภอเมืองสงขลา สงขลา,7.207599177546825,100.59656947497837
สทิงพระ,สทิงพระ,สงขลา,Songkhla,สทิงพระ,90020000,Sathing Phra,ที่ว่าการอำเภอสทิงพระ สงขลา,7.472734318846526,100.43895751618747
จะนะ,จะนะ,สงขลา,Songkhla,จะนะ,90030000,Chana,ที่ว่าการอำเภอจะนะ สงขลา,6.915058573016825,100.73909454904852
นาทวี,นาทวี,สงขลา,Songkhla,นาทวี,90040000,Na Thawi,ที่ว่าการอำเภอนาทวี สงขลา,6.741695427310968,100.69210083555477
เทพา,เทพา,สงขลา,Songkhla,เทพา,90050000,Thepha,ที่ว่าการอำเภอเทพา สงขลา,6.8288965289957,100.96473622221045
สะบ้าย้อย,สะบ้าย้อย,สงขลา,Songkhla,สะบ้าย้อย,90060000,Saba Yoi,ที่ว่าการอำเภอสะบ้าย้อย สงขลา,6.626136978043142,100.94903675738004
ระโนด,ระโนด,สงขลา,Songkhla,ระโนด,90070000,Ranot,ที่ว่าการอำเภอระโนด สงขลา,7.768793702800309,100.32375661476945
กระแสสินธุ์,กระแสสินธุ์,สงขลา,Songkhla,กระแสสินธุ์,90080000,Krasae Sin,ที่ว่าการอำเภอกระแสสินธุ์ สงขลา,7.617912720224022,100.3289441570629
รัตภูมิ,รัตภูมิ,สงขลา,Songkhla,รัตภูมิ,90090000,Rattaphum,ที่ว่าการอำเภอรัตภูมิ สงขลา,7.134808437726961,100.25646503710371
สะเดา,สะเดา,สงขลา,Songkhla,สะเดา,90100000,Sadao,ที่ว่าการอำเภอสะเดา สงขลา,6.638560051395512,100.42373229555092
หาดใหญ่,หาดใหญ่,สงขลา,Songkhla,หาดใหญ่,90110000,Hat Yai,ที่ว่าการอำเภอหาดใหญ่ สงขลา,7.002075435419267,100.45714994230246
