,site1,site2,value
257,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('พระนคร', 'กรุงเทพมหานคร')",1
258,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('ดุสิต', 'กรุงเทพมหานคร')",1
259,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('ป้อมปราบศัตรูพ่าย', 'กรุงเทพมหานคร')",1
260,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('สัมพันธวงศ์', 'กรุงเทพมหานคร')",1
261,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('ธนบุรี', 'กรุงเทพมหานคร')",1
262,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('บางกอกใหญ่', 'กรุงเทพมหานคร')",1
263,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('คลองสาน', 'กรุงเทพมหานคร')",1
264,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('ตลิ่งชัน', 'กรุงเทพมหานคร')",1
265,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('บางกอกน้อย', 'กรุงเทพมหานคร')",1
266,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('ภาษีเจริญ', 'กรุงเทพมหานคร')",1
267,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('บางพลัด', 'กรุงเทพมหานคร')",1
268,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('สาทร', 'กรุงเทพมหานคร')",1
269,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('บางคอแหลม', 'กรุงเทพมหานคร')",1
270,"('บางกอกใหญ่', 'กรุงเทพมหานคร')","('จอมทอง', 'กรุงเทพมหานคร')",1
271,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('บางรัก', 'กรุงเทพมหานคร')",1
272,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('พญาไท', 'กรุงเทพมหานคร')",1
273,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('คลองเตย', 'กรุงเทพมหานคร')",1
274,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('บางกะปิ', 'กรุงเทพมหานคร')",1
275,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('ปทุมวัน', 'กรุงเทพมหานคร')",1
276,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('ห้วยขวาง', 'กรุงเทพมหานคร')",1
277,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('ดินแดง', 'กรุงเทพมหานคร')",1
278,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('บึงกุ่ม', 'กรุงเทพมหานคร')",1
279,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('สาทร', 'กรุงเทพมหานคร')",1
280,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('บางซื่อ', 'กรุงเทพมหานคร')",1
281,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('จตุจักร', 'กรุงเทพมหานคร')",1
282,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('สวนหลวง', 'กรุงเทพมหานคร')",1
283,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('ราชเทวี', 'กรุงเทพมหานคร')",1
284,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('ลาดพร้าว', 'กรุงเทพมหานคร')",1
285,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('วัฒนา', 'กรุงเทพมหานคร')",1
286,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('วังทองหลาง', 'กรุงเทพมหานคร')",1
287,"('ห้วยขวาง', 'กรุงเทพมหานคร')","('เมืองนนทบุรี', 'นนทบุรี')",1
288,"('คลองสาน', 'กรุงเทพมหานคร')","('พระนคร', 'กรุงเทพมหานคร')",1
289,"('คลองสาน', 'กรุงเทพมหานคร')","('ดุสิต', 'กรุงเทพมหานคร')",1
290,"('คลองสาน', 'กรุงเทพมหานคร')","('บางรัก', 'กรุงเทพมหานคร')",1
291,"('คลองสาน', 'กรุงเทพมหานคร')","('ปทุมวัน', 'กรุงเทพมหานคร')",1
292,"('คลองสาน', 'กรุงเทพมหานคร')","('ป้อมปราบศัตรูพ่าย', 'กรุงเทพมหานคร')",1
293,"('คลองสาน', 'กรุงเทพมหานคร')","('สัมพันธวงศ์', 'กรุงเทพมหานคร')",1
294,"('คลองสาน', 'กรุงเทพมหานคร')","('ยานนาวา', 'กรุงเทพมหานคร')",1
295,"('คลองสาน', 'กรุงเทพมหานคร')","('ธนบุรี', 'กรุงเทพมหานคร')",1
296,"('คลองสาน', 'กรุงเทพมหานคร')","('บางกอกใหญ่', 'กรุงเทพมหานคร')",1
297,"('คลองสาน', 'กรุงเทพมหานคร')","('คลองสาน', 'กรุงเทพมหานคร')",1
298,"('คลองสาน', 'กรุงเทพมหานคร')","('บางกอกน้อย', 'กรุงเทพมหานคร')",1
299,"('คลองสาน', 'กรุงเทพมหานคร')","('ราษฎร์บูรณะ', 'กรุงเทพมหานคร')",1
300,"('คลองสาน', 'กรุงเทพมหานคร')","('สาทร', 'กรุงเทพมหานคร')",1
301,"('คลองสาน', 'กรุงเทพมหานคร')","('บางคอแหลม', 'กรุงเทพมหานคร')",1
302,"('คลองสาน', 'กรุงเทพมหานคร')","('จอมทอง', 'กรุงเทพมหานคร')",1
303,"('คลองสาน', 'กรุงเทพมหานคร')","('ราชเทวี', 'กรุงเทพมหานคร')",1
