,original,original_tuple,destination,destination_tuple,original address,destination address,distance,time
45,หนองหาน,"('หนองหาน', 'อุดรธานี')",เพ็ญ,"('เพ็ญ', 'อุดรธานี')","['9464+66G, Nong Han, Nong Han District, Udon Thani 41130, Thailand']","['80 Wutthathikhun Rd, Tambon Phen, Amphoe Phen, Chang Wat Udon Thani 41150, Thailand']",45.8 km,46 mins
46,หนองหาน,"('หนองหาน', 'อุดรธานี')",พิบูลย์รักษ์,"('พิบูลย์รักษ์', 'อุดรธานี')","['9464+66G, Nong Han, Nong Han District, Udon Thani 41130, Thailand']","['G3X5+P33, Ban Daeng, Phibun Rak District, Udon Thani 41130, Thailand']",23.7 km,29 mins
47,หนองหาน,"('หนองหาน', 'อุดรธานี')",สว่างแดนดิน,"('สว่างแดนดิน', 'สกลนคร')","['9464+66G, Nong Han, Nong Han District, Udon Thani 41130, Thailand']","['FFG5+528, Nittayo Rd, Tambon Sawang Daen Din, Amphoe Sawang Daen Din, Chang Wat Sakon Nakhon 47110, Thailand']",42.6 km,37 mins
48,หนองหาน,"('หนองหาน', 'อุดรธานี')",กู่แก้ว,"('กู่แก้ว', 'อุดรธานี')","['9464+66G, Nong Han, Nong Han District, Udon Thani 41130, Thailand']","['55C3+V66, Ban Chit, Ku Kaeo District, Udon Thani 41130, Thailand']",27.0 km,28 mins
49,หนองหาน,"('หนองหาน', 'อุดรธานี')",ประจักษ์ศิลปาคม,"('ประจักษ์ศิลปาคม', 'อุดรธานี')","['9464+66G, Nong Han, Nong Han District, Udon Thani 41130, Thailand']","['17/11 DPT., Tambon Na Muang, Amphoe Prachaksinlapakhom, Chang Wat Udon Thani 41110, Thailand']",22.9 km,24 mins
50,ทุ่งฝน,"('ทุ่งฝน', 'อุดรธานี')",หนองหาน,"('หนองหาน', 'อุดรธานี')","['F7C6+H38, Thung Fon, Thung Fon District, Udon Thani 41310, Thailand']","['9464+66G, Nong Han, Nong Han District, Udon Thani 41130, Thailand']",30.4 km,31 mins
51,ทุ่งฝน,"('ทุ่งฝน', 'อุดรธานี')",บ้านดุง,"('บ้านดุง', 'อุดรธานี')","['F7C6+H38, Thung Fon, Thung Fon District, Udon Thani 41310, Thailand']","['อาคารที่ว่าการอำเภอบ้านดุง, ถนนสันติราษฎร์บำรุง, ตำบลศรีสุทโธ อำเภอบ้านดุง จังหวัดอุดรธานี, 41190 Tambon Si Sut Tho, Amphoe Ban Dung, Chang Wat Udon Thani 41190, Thailand']",33.7 km,33 mins
52,ทุ่งฝน,"('ทุ่งฝน', 'อุดรธานี')",เพ็ญ,"('เพ็ญ', 'อุดรธานี')","['F7C6+H38, Thung Fon, Thung Fon District, Udon Thani 41310, Thailand']","['80 Wutthathikhun Rd, Tambon Phen, Amphoe Phen, Chang Wat Udon Thani 41150, Thailand']",54.7 km,1 hour 5 mins
53,ทุ่งฝน,"('ทุ่งฝน', 'อุดรธานี')",พิบูลย์รักษ์,"('พิบูลย์รักษ์', 'อุดรธานี')","['F7C6+H38, Thung Fon, Thung Fon District, Udon Thani 41310, Thailand']","['G3X5+P33, Ban Daeng, Phibun Rak District, Udon Thani 41130, Thailand']",27.7 km,40 mins
54,ทุ่งฝน,"('ทุ่งฝน', 'อุดรธานี')",สว่างแดนดิน,"('สว่างแดนดิน', 'สกลนคร')","['F7C6+H38, Thung Fon, Thung Fon District, Udon Thani 41310, Thailand']","['FFG5+528, Nittayo Rd, Tambon Sawang Daen Din, Amphoe Sawang Daen Din, Chang Wat Sakon Nakhon 47110, Thailand']",32.8 km,36 mins
55,ไชยวาน,"('ไชยวาน', 'อุดรธานี')",หนองหาน,"('หนองหาน', 'อุดรธานี')","['79 หมู่ 13, ตำบลไชยวาน อำเภอไชยวาน จังหวัดอุดรธานี, 41290 Tambon Chai Wan, Amphoe Chai Wan, Chang Wat Udon Thani 41290, Thailand']","['9464+66G, Nong Han, Nong Han District, Udon Thani 41130, Thailand']",20.2 km,23 mins
56,ไชยวาน,"('ไชยวาน', 'อุดรธานี')",ศรีธาตุ,"('ศรีธาตุ', 'อุดรธานี')","['79 หมู่ 13, ตำบลไชยวาน อำเภอไชยวาน จังหวัดอุดรธานี, 41290 Tambon Chai Wan, Amphoe Chai Wan, Chang Wat Udon Thani 41290, Thailand']","['X6F8+5Q6, Si That, Si That District, Udon Thani 41230, Thailand']",42.8 km,41 mins
57,ไชยวาน,"('ไชยวาน', 'อุดรธานี')",วังสามหมอ,"('วังสามหมอ', 'อุดรธานี')","['79 หมู่ 13, ตำบลไชยวาน อำเภอไชยวาน จังหวัดอุดรธานี, 41290 Tambon Chai Wan, Amphoe Chai Wan, Chang Wat Udon Thani 41290, Thailand']","['หมู่ 2, อาคารสำนักงานเทศบาลตำบลลำพันชาด, ถนนวังสามหมอ-คำพิมูล Tambon Wang Sam Mo, Amphoe Wang Sam Mo, Chang Wat Udon Thani 41280, Thailand']",65.7 km,1 hour 3 mins
58,ไชยวาน,"('ไชยวาน', 'อุดรธานี')",สว่างแดนดิน,"('สว่างแดนดิน', 'สกลนคร')","['79 หมู่ 13, ตำบลไชยวาน อำเภอไชยวาน จังหวัดอุดรธานี, 41290 Tambon Chai Wan, Amphoe Chai Wan, Chang Wat Udon Thani 41290, Thailand']","['FFG5+528, Nittayo Rd, Tambon Sawang Daen Din, Amphoe Sawang Daen Din, Chang Wat Sakon Nakhon 47110, Thailand']",36.8 km,34 mins
59,ไชยวาน,"('ไชยวาน', 'อุดรธานี')",ส่องดาว,"('ส่องดาว', 'สกลนคร')","['79 หมู่ 13, ตำบลไชยวาน อำเภอไชยวาน จังหวัดอุดรธานี, 41290 Tambon Chai Wan, Amphoe Chai Wan, Chang Wat Udon Thani 41290, Thailand']","['หมู่ 9, อาคารที่ว่าการอำเภอส่องดาว, ถนนบ้านต้าย-ดอนส้มโฮง, ตำบลส่องดาว อำเภอส่องดาว จังหวัดสกลนคร, 47190 Tambon Song Dao, Amphoe Song Dao, Chang Wat Sakon Nakhon 47190, Thailand']",41.8 km,42 mins
60,ไชยวาน,"('ไชยวาน', 'อุดรธานี')",กู่แก้ว,"('กู่แก้ว', 'อุดรธานี')","['79 หมู่ 13, ตำบลไชยวาน อำเภอไชยวาน จังหวัดอุดรธานี, 41290 Tambon Chai Wan, Amphoe Chai Wan, Chang Wat Udon Thani 41290, Thailand']","['55C3+V66, Ban Chit, Ku Kaeo District, Udon Thani 41130, Thailand']",18.1 km,25 mins
61,ศรีธาตุ,"('ศรีธาตุ', 'อุดรธานี')",กระนวน,"('กระนวน', 'ขอนแก่น')","['X6F8+5Q6, Si That, Si That District, Udon Thani 41230, Thailand']","['P34H+GGH, Nong Ko, Kranuan District, Khon Kaen 40170, Thailand']",42.4 km,42 mins
62,ศรีธาตุ,"('ศรีธาตุ', 'อุดรธานี')",กุมภวาปี,"('กุมภวาปี', 'อุดรธานี')","['X6F8+5Q6, Si That, Si That District, Udon Thani 41230, Thailand']","['4279+GF7, Kumphawapi, Kumphawapi District, Udon Thani 41110, Thailand']",28.9 km,28 mins
63,ศรีธาตุ,"('ศรีธาตุ', 'อุดรธานี')",โนนสะอาด,"('โนนสะอาด', 'อุดรธานี')","['X6F8+5Q6, Si That, Si That District, Udon Thani 41230, Thailand']","['XVHV+FGH, Non Sa-at, Non Sa-at District, Udon Thani 41240, Thailand']",41.4 km,49 mins
64,ศรีธาตุ,"('ศรีธาตุ', 'อุดรธานี')",ไชยวาน,"('ไชยวาน', 'อุดรธานี')","['X6F8+5Q6, Si That, Si That District, Udon Thani 41230, Thailand']","['79 หมู่ 13, ตำบลไชยวาน อำเภอไชยวาน จังหวัดอุดรธานี, 41290 Tambon Chai Wan, Amphoe Chai Wan, Chang Wat Udon Thani 41290, Thailand']",42.9 km,41 mins
